,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
69,Fodé Ballo-Touré,DF,Senegal,25-349,1997,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,0.0,1.0,0.0,100.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,62.5,100.0,3.0,2.0,2.0,100.0,2.0,3.0,66.7,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,7.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Fran Karačić,DF,Australia,26-220,1996,1.0,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,2,4.0,3.0,0.0,2.0,1.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,5,0.0,0.0,0,9.0,4.0,4.0,50.0,54.0,43.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,61.1,765.0,350.0,11.0,17.0,64.7,13.0,22.0,59.1,9.0,14.0,64.3,0,0.1,0.1,-0.1,1.0,5.0,3.0,1.0,7.0,69.0,6.0,24.0,31.0,14.0,1.0,69.0,0.0,0.0,,1.0,0.0,22.0,0.0,0,3,0,0.0,2.9,0.0,0.0,,26.1,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,2,1,93,0,0.0,0.0,0.0,0.0,0.0,0.3,0.17,0.09,0.27,0.17,0.27
71,Francisco Calvo,DF,Costa Rica,30-163,1992,2.0,7.0,4,6.0,1.0,0.0,4.0,7.0,57.1,3.0,3.0,1.0,2.0,2,9.0,2.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,6,0,1,0,0.0,0.0,0,12.0,2.0,1.0,66.7,104.0,93.0,11.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,82.7,1562.0,601.0,34.0,37.0,91.9,43.0,49.0,87.8,8.0,17.0,47.1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,121.0,8.0,76.0,43.0,3.0,0.0,121.0,2.0,2.0,100.0,4.0,1.0,76.0,0.0,0,1,0,0.0,0.5,0.0,0.0,,28.8,0.0,0,0,0.0,0.0,0.01,0.0,0.0,2,2,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
72,Félix Torres Caicedo,DF,Ecuador,25-341,1997,3.0,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,3.0,2.0,1.0,4,6.0,10.0,0.0,2.0,0.67,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,17.0,9.0,4.0,69.2,208.0,196.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,168.0,2.0,3.0,80.8,3340.0,1317.0,51.0,58.0,87.9,94.0,103.0,91.3,23.0,42.0,54.8,1,0.4,0.0,0.6,1.0,3.0,0.0,0.0,2.0,233.0,21.0,139.0,90.0,5.0,3.0,233.0,0.0,1.0,0.0,2.0,0.0,155.0,0.0,0,1,0,0.0,0.33,0.0,0.0,,8.5,0.0,0,0,0.1,0.1,0.12,-0.1,-0.1,3,3,270,0,0.0,0.33,0.33,0.0,0.33,0.6,0.04,0.15,0.19,0.04,0.19
73,Germán Pezzella,DF,Argentina,31-174,1991,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,2,0,0,0.0,0.0,0,1.0,0.0,6.0,0.0,45.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,93.3,628.0,234.0,22.0,22.0,100.0,20.0,21.0,95.2,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,0.0,10.0,36.0,1.0,1.0,47.0,0.0,0.0,,0.0,0.0,40.0,0.0,0,1,0,0.0,1.5,0.0,0.0,,10.0,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,3,0,60,0,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.0,0.24,0.24,0.24
74,Gideon Mensah,DF,Ghana,24-153,1998,1.0,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,2,3.0,5.0,0.0,3.0,3.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,4.0,2.0,66.7,46.0,39.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,78.3,586.0,202.0,19.0,21.0,90.5,14.0,17.0,82.4,3.0,7.0,42.9,1,0.3,0.1,0.7,1.0,2.0,1.0,0.0,3.0,59.0,6.0,23.0,25.0,11.0,0.0,59.0,0.0,0.0,,2.0,1.0,29.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,87,0,0.0,1.03,1.03,0.0,1.03,0.3,0.0,0.28,0.28,0.0,0.28
75,Gleison Bremer,DF,Brazil,25-275,1997,1.2,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,2.0,6.0,0.0,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0,9.0,5.0,0.0,100.0,84.0,81.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,92.9,1445.0,438.0,20.0,22.0,90.9,55.0,57.0,96.5,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,95.0,12.0,56.0,36.0,4.0,1.0,95.0,0.0,0.0,,1.0,0.0,68.0,0.0,0,1,0,0.0,0.83,0.0,0.0,,5.5,0.0,0,0,0.2,0.2,0.17,-0.2,-0.2,2,1,109,0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,0.0,0.14,0.14,0.14
76,Gonzalo Montiel,DF,Argentina,25-351,1997,1.3,3.0,2,2.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,1,4.0,1.0,0.0,3.0,3.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,4,2,1,3,0.0,1.0,0,3.0,1.0,2.0,33.3,81.0,69.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,69.0,0.0,4.0,85.2,954.0,307.0,39.0,42.0,92.9,26.0,28.0,92.9,1.0,3.0,33.3,0,0.3,0.2,-0.3,3.0,4.0,0.0,0.0,2.0,95.0,2.0,23.0,49.0,25.0,1.0,95.0,0.0,1.0,0.0,3.0,2.0,68.0,9.0,0,1,0,0.0,0.76,0.0,0.0,,27.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,4,1,118,0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.42,0.44,0.02,0.44
77,Guillermo Varela,DF,Uruguay,29-269,1993,2.0,3.0,2,2.0,1.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,3,6.0,1.0,0.0,2.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,8,0,7,0.0,0.0,0,8.0,1.0,2.0,33.3,92.0,72.0,20.0,2.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,62.0,0.0,2.0,67.4,1043.0,465.0,31.0,38.0,81.6,22.0,33.0,66.7,7.0,14.0,50.0,0,0.1,0.0,-0.1,1.0,3.0,2.0,1.0,6.0,109.0,2.0,29.0,57.0,23.0,0.0,109.0,0.0,3.0,0.0,2.0,1.0,66.0,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,2,183,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.05
78,Harry Maguire,DF,England,29-288,1993,4.8,7.0,3,4.0,3.0,0.0,1.0,2.0,50.0,1.0,4.0,3.0,1.0,4,11.0,18.0,0.0,6.0,1.26,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6,2,1,1,0.0,0.0,0,17.0,15.0,5.0,75.0,407.0,391.0,16.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,3.0,87.0,7329.0,2340.0,99.0,109.0,90.8,212.0,224.0,94.6,43.0,68.0,63.2,1,0.0,0.1,1.0,1.0,23.0,1.0,0.0,19.0,445.0,28.0,204.0,224.0,20.0,13.0,445.0,2.0,2.0,100.0,0.0,0.0,344.0,2.0,0,6,1,16.7,1.26,0.21,0.0,0.0,10.0,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,5,5,429,0,0.0,0.21,0.21,0.0,0.21,0.4,0.08,0.01,0.09,0.08,0.09
79,Harry Souttar,DF,Australia,24-057,1998,4.0,4.0,0,3.0,1.0,0.0,2.0,3.0,66.7,1.0,7.0,4.0,3.0,6,10.0,22.0,0.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.0,0.0,0,17.0,14.0,7.0,66.7,167.0,163.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,1.0,82.6,2588.0,1257.0,54.0,56.0,96.4,64.0,69.0,92.8,14.0,35.0,40.0,0,0.0,0.1,0.0,1.0,9.0,0.0,0.0,5.0,213.0,37.0,143.0,68.0,4.0,2.0,213.0,0.0,0.0,,1.0,0.0,128.0,0.0,0,1,0,0.0,0.25,0.0,0.0,,8.5,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,4,4,360,0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.01,0.03,0.02,0.03
80,Hassan Al Tambakti,DF,Saudi Arabia,23-312,1999,2.0,4.0,2,3.0,1.0,0.0,3.0,5.0,60.0,2.0,3.0,2.0,1.0,3,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,5,0,0,0.0,0.0,0,9.0,1.0,1.0,50.0,55.0,49.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,72.7,694.0,326.0,17.0,18.0,94.4,19.0,24.0,79.2,3.0,9.0,33.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,75.0,17.0,43.0,31.0,2.0,2.0,75.0,0.0,0.0,,0.0,0.0,34.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,2,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Hiroki Ito,DF,Japan,23-220,1999,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,63.0,61.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,92.1,1007.0,257.0,28.0,28.0,100.0,25.0,27.0,92.6,5.0,8.0,62.5,0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,64.0,0.0,9.0,48.0,7.0,0.0,64.0,0.0,0.0,,0.0,0.0,51.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
82,Homam Ahmed,DF,Qatar,23-115,1999,2.9,2.0,2,2.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2,4.0,1.0,0.0,3.0,1.03,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5,8,0,5,0.0,0.0,0,14.0,5.0,2.0,71.4,105.0,81.0,23.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,77.0,1.0,6.0,73.3,1196.0,182.0,45.0,52.0,86.5,24.0,31.0,77.4,5.0,10.0,50.0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,115.0,3.0,27.0,56.0,33.0,1.0,115.0,3.0,5.0,60.0,4.0,2.0,67.0,6.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,3,262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
83,Hong Chul,DF,Korea Republic,32-092,1990,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,1.0,1,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,2.0,1.0,0.0,100.0,20.0,18.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,85.0,324.0,102.0,8.0,8.0,100.0,5.0,5.0,100.0,3.0,6.0,50.0,0,0.1,0.0,-0.1,1.0,2.0,0.0,0.0,3.0,24.0,2.0,6.0,9.0,9.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,45,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.13,0.13,0.0,0.13
84,Hossein Kanaanizadegan,DF,IR Iran,28-270,1994,0.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,11.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,72.7,213.0,121.0,2.0,3.0,66.7,2.0,2.0,100.0,4.0,6.0,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,10.0,5.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,7.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Héctor Moreno,DF,Mexico,34-335,1988,3.0,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,1,3.0,4.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,3,0,0,0.0,1.0,0,14.0,5.0,8.0,38.5,195.0,179.0,16.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,84.6,2986.0,1087.0,68.0,76.0,89.5,80.0,92.0,87.0,16.0,25.0,64.0,0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,13.0,210.0,12.0,73.0,133.0,6.0,4.0,210.0,0.0,0.0,,2.0,1.0,150.0,0.0,0,1,0,0.0,0.33,0.0,0.0,,5.8,0.0,0,0,0.2,0.2,0.18,-0.2,-0.2,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.01,0.07,0.06,0.07
86,Ibrahima Konaté,DF,France,23-207,1999,3.3,15.0,6,11.0,4.0,0.0,5.0,5.0,100.0,0.0,5.0,2.0,3.0,7,22.0,16.0,0.0,4.0,1.26,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,4,0,1,0.0,0.0,0,14.0,5.0,1.0,83.3,236.0,226.0,10.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,216.0,0.0,1.0,91.5,4342.0,1538.0,71.0,76.0,93.4,119.0,125.0,95.2,26.0,34.0,76.5,0,0.4,0.3,-0.4,2.0,22.0,1.0,0.0,15.0,283.0,26.0,111.0,171.0,5.0,2.0,283.0,0.0,0.0,,3.0,2.0,205.0,1.0,0,2,1,50.0,0.61,0.31,0.0,0.0,7.7,0.0,0,0,0.4,0.4,0.18,-0.4,-0.4,5,3,294,0,0.0,0.0,0.0,0.0,0.0,0.7,0.12,0.12,0.23,0.12,0.23
87,Ismail Jakobs,DF,Senegal,23-123,1999,3.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,4,4.0,14.0,0.0,6.0,1.94,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.32,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,3,6,0,18,0.0,0.0,0,9.0,8.0,3.0,72.7,156.0,115.0,41.0,7.0,0.0,0.0,29.0,5.0,3.0,2.0,0.0,107.0,0.0,0.0,68.6,1695.0,708.0,54.0,63.0,85.7,46.0,62.0,74.2,6.0,26.0,23.1,1,0.3,0.5,0.7,5.0,8.0,4.0,3.0,6.0,184.0,7.0,61.0,78.0,45.0,0.0,184.0,0.0,1.0,0.0,2.0,1.0,85.0,2.0,0,1,0,0.0,0.32,0.0,0.0,,31.0,0.0,0,0,0.0,0.0,0.01,0.0,0.0,4,3,278,0,0.0,0.32,0.32,0.0,0.32,0.3,0.0,0.1,0.11,0.0,0.11
88,Jackson Porozo,DF,Ecuador,22-136,2000,1.1,2.0,2,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,3,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,1,0,0.0,0.0,0,2.0,1.0,0.0,100.0,44.0,43.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,88.6,623.0,181.0,17.0,19.0,89.5,16.0,17.0,94.1,5.0,7.0,71.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,2.0,26.0,30.0,2.0,1.0,58.0,0.0,0.0,,0.0,2.0,32.0,0.0,0,1,0,0.0,0.94,0.0,0.0,,15.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,1,96,0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.05,0.05
89,Jakub Kiwior,DF,Poland,22-306,2000,3.9,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,2.0,2.0,4,6.0,15.0,2.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0.0,0.0,0,11.0,3.0,4.0,42.9,205.0,193.0,12.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,2.0,84.9,3687.0,1249.0,54.0,56.0,96.4,92.0,98.0,93.9,26.0,48.0,54.2,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,236.0,31.0,140.0,93.0,3.0,2.0,236.0,0.0,0.0,,2.0,1.0,165.0,0.0,0,1,0,0.0,0.25,0.0,0.0,,10.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0,4,4,355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
90,Jan Bednarek,DF,Poland,26-250,1996,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,102.0,53.0,2.0,2.0,100.0,4.0,4.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Jan Vertonghen,DF,Belgium,35-238,1987,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5,5.0,12.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0.0,0.0,0,15.0,11.0,5.0,68.8,269.0,263.0,6.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,238.0,0.0,4.0,88.5,4600.0,1560.0,67.0,72.0,93.1,158.0,167.0,94.6,13.0,25.0,52.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,290.0,36.0,169.0,116.0,5.0,4.0,290.0,0.0,0.0,,0.0,0.0,234.0,0.0,0,2,0,0.0,0.67,0.0,0.0,,10.4,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.0,0.06,0.06,0.06
92,Jawad El Yamiq,DF,Morocco,30-292,1992,3.4,4.0,2,4.0,0.0,0.0,3.0,3.0,100.0,0.0,6.0,6.0,0.0,5,9.0,17.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,4,0,0,0.0,0.0,0,20.0,6.0,1.0,85.7,164.0,158.0,6.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,146.0,0.0,1.0,89.0,2260.0,940.0,79.0,87.0,90.8,61.0,64.0,95.3,6.0,12.0,50.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,202.0,29.0,119.0,80.0,3.0,3.0,202.0,0.0,0.0,,2.0,0.0,121.0,0.0,0,2,1,50.0,0.58,0.29,0.0,0.0,12.4,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,6,3,309,0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.03,0.03
93,Jean-Charles Castelletto,DF,Cameroon,27-326,1995,2.0,3.0,3,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,6,9.0,12.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,3,0.0,0.0,0,9.0,3.0,1.0,75.0,82.0,77.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,80.5,1208.0,459.0,34.0,38.0,89.5,23.0,28.0,82.1,9.0,16.0,56.3,1,0.3,0.2,0.7,1.0,6.0,1.0,0.0,6.0,109.0,21.0,59.0,44.0,6.0,2.0,109.0,1.0,1.0,100.0,1.0,0.0,61.0,0.0,1,1,1,100.0,0.5,0.5,1.0,1.0,1.1,0.0,0,0,0.9,0.9,0.95,0.1,0.1,2,2,180,1,0.5,0.5,1.0,0.5,1.0,1.2,0.47,0.15,0.62,0.47,0.62
94,Jesús Gallardo,DF,Mexico,28-125,1994,3.0,9.0,5,5.0,4.0,0.0,3.0,8.0,37.5,5.0,5.0,1.0,4.0,1,10.0,10.0,0.0,7.0,2.33,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,0,9,0.0,0.0,0,14.0,1.0,0.0,100.0,134.0,109.0,22.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,93.0,3.0,4.0,69.4,1518.0,416.0,52.0,64.0,81.3,34.0,45.0,75.6,6.0,17.0,35.3,0,0.0,0.1,0.0,1.0,9.0,2.0,1.0,4.0,167.0,7.0,55.0,76.0,37.0,3.0,167.0,3.0,4.0,75.0,5.0,0.0,76.0,8.0,0,1,0,0.0,0.33,0.0,0.0,,15.1,0.0,0,0,0.1,0.1,0.12,-0.1,-0.1,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.01,0.05,0.04,0.05
